date,flag,geartype,effort
2017-01-27,CHL,set_longlines,170.4385
2017-01-27,CHN,drifting_longlines,4011.3122
2017-01-27,COK,drifting_longlines,23.15
2017-01-27,COM,drifting_longlines,23.3346
2017-01-27,ECU,drifting_longlines,11.2454
2017-01-27,ESP,drifting_longlines,1228.389
2017-01-27,ESP,set_longlines,23.9661
2017-01-27,FJI,drifting_longlines,606.5272
2017-01-27,FRA,drifting_longlines,198.62
2017-01-27,FRA,set_longlines,192.2814
2017-01-27,GBR,drifting_longlines,23.9626
2017-01-27,JPN,drifting_longlines,2300.1758
2017-01-27,KIR,drifting_longlines,25.9167
2017-01-27,KOR,drifting_longlines,1148.6405
2017-01-27,KOR,set_longlines,137.6736
2017-01-27,MUS,drifting_longlines,131.4297
2017-01-27,MUS,set_longlines,11.6619
2017-01-27,MYS,drifting_longlines,198.0149
2017-01-27,NAM,drifting_longlines,37.1048
2017-01-27,NCL,drifting_longlines,231.1001
2017-01-27,NOR,set_longlines,23.908
2017-01-27,NZL,drifting_longlines,179.1964
2017-01-27,NZL,set_longlines,90.4504
2017-01-27,PRT,drifting_longlines,258.1568
2017-01-27,PYF,drifting_longlines,18.1217
2017-01-27,RUS,set_longlines,47.8711
2017-01-27,SHN,set_longlines,23.9713
2017-01-27,SYC,drifting_longlines,334.5669
2017-01-27,TWN,drifting_longlines,4589.5246
2017-01-27,UKR,set_longlines,96.2277
2017-01-27,URY,set_longlines,46.5974
2017-01-27,USA,drifting_longlines,122.8524
2017-01-27,VUT,drifting_longlines,312.899
2017-01-27,ZAF,drifting_longlines,211.7363
2017-01-27,ZAF,set_longlines,143.9422
2017-01-27,,drifting_longlines,48.8685
2017-01-27,,set_longlines,61.8869
2017-01-28,ARG,set_longlines,88.9691
2017-01-28,AUS,drifting_longlines,214.4533
2017-01-28,AUS,set_longlines,72.5854
2017-01-28,BRA,drifting_longlines,24.1858
2017-01-28,BRA,set_longlines,24.0029
2017-01-28,CHL,set_longlines,155.5985
2017-01-28,CHN,drifting_longlines,3931.7054
2017-01-28,COK,drifting_longlines,24.6405
2017-01-28,COM,drifting_longlines,9.6091
2017-01-28,ECU,drifting_longlines,23.9395
2017-01-28,ESP,drifting_longlines,1301.7761
2017-01-28,ESP,set_longlines,6.9927
2017-01-28,FJI,drifting_longlines,594.8858
2017-01-28,FRA,drifting_longlines,228.3846
2017-01-28,FRA,set_longlines,192.9289
2017-01-28,GBR,drifting_longlines,24.0103
2017-01-28,JPN,drifting_longlines,2232.5165
2017-01-28,KIR,drifting_longlines,26.42
2017-01-28,KOR,drifting_longlines,1067.1842
2017-01-28,KOR,set_longlines,141.7195
2017-01-28,LKA,drifting_longlines,0.0666
2017-01-28,MUS,drifting_longlines,172.9563
2017-01-28,MYS,drifting_longlines,197.0398
2017-01-28,NAM,drifting_longlines,59.5292
2017-01-28,NCL,drifting_longlines,215.0545
2017-01-28,NOR,set_longlines,24.1188
2017-01-28,NZL,drifting_longlines,118.2907
2017-01-28,NZL,set_longlines,72.6323
2017-01-28,PRT,drifting_longlines,263.5039
2017-01-28,PYF,drifting_longlines,17.9039
2017-01-28,RUS,set_longlines,46.7984
2017-01-28,SHN,set_longlines,24.1744
2017-01-28,SYC,drifting_longlines,311.0373
2017-01-28,TWN,drifting_longlines,4655.8439
2017-01-28,UKR,set_longlines,95.45
2017-01-28,URY,set_longlines,49.2915
2017-01-28,USA,drifting_longlines,116.6146
2017-01-28,VUT,drifting_longlines,302.1845
2017-01-28,ZAF,drifting_longlines,179.7183
2017-01-28,ZAF,set_longlines,142.7699
2017-01-28,,drifting_longlines,54.3331
2017-01-28,,set_longlines,84.243
2017-01-29,ARG,set_longlines,72.0116
2017-01-29,AUS,drifting_longlines,196.2471
2017-01-29,AUS,set_longlines,75.1582
2017-01-29,BRA,drifting_longlines,23.6261
2017-01-29,BRA,set_longlines,26.1831
2017-01-29,CHL,set_longlines,145.2363
2017-01-29,CHN,drifting_longlines,3957.2386
2017-01-29,COK,drifting_longlines,23.6999
2017-01-29,COM,drifting_longlines,12.4487
2017-01-29,ECU,drifting_longlines,24.0315
2017-01-29,ESP,drifting_longlines,1306.5289
2017-01-29,FJI,drifting_longlines,596.2184
2017-01-29,FRA,drifting_longlines,209.3842
2017-01-29,FRA,set_longlines,191.9036
2017-01-29,GBR,drifting_longlines,23.9866
2017-01-29,JPN,drifting_longlines,2181.7989
2017-01-29,KIR,drifting_longlines,21.2161
2017-01-29,KOR,drifting_longlines,1124.5717
2017-01-29,KOR,set_longlines,121.0097
2017-01-29,LKA,drifting_longlines,12.1213
2017-01-29,MUS,drifting_longlines,164.3516
2017-01-29,MYS,drifting_longlines,186.0024
2017-01-29,NAM,drifting_longlines,48.2922
2017-01-29,NCL,drifting_longlines,178.1099
2017-01-29,NOR,set_longlines,23.9916
2017-01-29,NZL,drifting_longlines,145.6074
2017-01-29,NZL,set_longlines,71.991
2017-01-29,PRT,drifting_longlines,262.5939
2017-01-29,PYF,drifting_longlines,27.1404
2017-01-29,RUS,set_longlines,49.3102
2017-01-29,SHN,set_longlines,23.9544
2017-01-29,SYC,drifting_longlines,318.6576
2017-01-29,TWN,drifting_longlines,4639.8697
2017-01-29,UKR,set_longlines,96.2076
2017-01-29,URY,set_longlines,48.6339
2017-01-29,USA,drifting_longlines,128.6167
2017-01-29,VUT,drifting_longlines,274.4157
2017-01-29,ZAF,drifting_longlines,205.9495
2017-01-29,ZAF,set_longlines,143.4515
2017-01-29,,drifting_longlines,72.0553
2017-01-29,,set_longlines,50.0483
2017-01-30,ARG,set_longlines,85.8546
2017-01-30,AUS,drifting_longlines,178.6082
2017-01-30,AUS,set_longlines,103.2114
2017-01-30,BRA,drifting_longlines,37.3928
2017-01-30,BRA,set_longlines,24.5824
2017-01-30,CHL,set_longlines,138.903
2017-01-30,CHN,drifting_longlines,3951.0385
2017-01-30,COK,drifting_longlines,23.0269
2017-01-30,COM,drifting_longlines,26.2632
2017-01-30,ECU,drifting_longlines,23.9021
2017-01-30,ESP,drifting_longlines,1324.4335
2017-01-30,ESP,set_longlines,5.5162
2017-01-30,FJI,drifting_longlines,612.4284
2017-01-30,FRA,drifting_longlines,258.1969
2017-01-30,FRA,set_longlines,192.9796
2017-01-30,GBR,drifting_longlines,24.0153
2017-01-30,JPN,drifting_longlines,2162.9872
2017-01-30,KIR,drifting_longlines,26.9373
2017-01-30,KOR,drifting_longlines,1153.4735
2017-01-30,KOR,set_longlines,120.1404
2017-01-30,LKA,drifting_longlines,24.5823
2017-01-30,MUS,drifting_longlines,154.9236
2017-01-30,MYS,drifting_longlines,203.7455
2017-01-30,NAM,drifting_longlines,46.8184
2017-01-30,NCL,drifting_longlines,237.9476
2017-01-30,NOR,set_longlines,23.9669
2017-01-30,NZL,drifting_longlines,116.8657
2017-01-30,NZL,set_longlines,54.0168
2017-01-30,PRT,drifting_longlines,265.6893
2017-01-30,PYF,drifting_longlines,20.4668
2017-01-30,RUS,set_longlines,47.8697
2017-01-30,SHN,set_longlines,23.9952
2017-01-30,SYC,drifting_longlines,266.0109
2017-01-30,TWN,drifting_longlines,4794.3289
2017-01-30,UKR,set_longlines,96.3546
2017-01-30,URY,set_longlines,51.169
2017-01-30,USA,drifting_longlines,126.6599
2017-01-30,VUT,drifting_longlines,326.8625
2017-01-30,ZAF,drifting_longlines,192.8744
2017-01-30,ZAF,set_longlines,162.6205
2017-01-30,,drifting_longlines,72.1258
2017-01-30,,set_longlines,44.9641
2017-01-31,ARG,set_longlines,95.9545
2017-01-31,AUS,drifting_longlines,178.9211
2017-01-31,AUS,set_longlines,86.677
2017-01-31,BRA,drifting_longlines,109.0197
2017-01-31,BRA,set_longlines,23.9143
2017-01-31,CHL,set_longlines,163.8277
2017-01-31,CHN,drifting_longlines,3889.9501
2017-01-31,COK,drifting_longlines,24.3499
2017-01-31,COM,drifting_longlines,10.3762
2017-01-31,ECU,drifting_longlines,23.9858
2017-01-31,ESP,drifting_longlines,1259.8234
2017-01-31,FJI,drifting_longlines,638.4839
2017-01-31,FRA,drifting_longlines,237.9893
2017-01-31,FRA,set_longlines,191.6805
2017-01-31,GBR,drifting_longlines,23.8586
2017-01-31,JPN,drifting_longlines,2164.2795
2017-01-31,KIR,drifting_longlines,20.2619
2017-01-31,KNA,drifting_longlines,22.3186
2017-01-31,KOR,drifting_longlines,1140.5069
2017-01-31,KOR,set_longlines,119.8202
2017-01-31,LKA,drifting_longlines,47.0911
2017-01-31,MUS,drifting_longlines,148.1836
2017-01-31,MYS,drifting_longlines,170.6939
2017-01-31,NAM,drifting_longlines,48.597
2017-01-31,NCL,drifting_longlines,226.3527
2017-01-31,NOR,set_longlines,23.9808
2017-01-31,NZL,drifting_longlines,101.5594
2017-01-31,NZL,set_longlines,47.421
2017-01-31,PRT,drifting_longlines,264.3418
2017-01-31,PYF,drifting_longlines,24.4006
2017-01-31,RUS,set_longlines,48.167
2017-01-31,SHN,set_longlines,24.0702
2017-01-31,SYC,drifting_longlines,300.0866
2017-01-31,TWN,drifting_longlines,4557.9757
2017-01-31,UKR,set_longlines,95.7394
2017-01-31,URY,set_longlines,74.2543
2017-01-31,USA,drifting_longlines,122.438
2017-01-31,VUT,drifting_longlines,308.4699
2017-01-31,ZAF,drifting_longlines,179.7214
2017-01-31,ZAF,set_longlines,164.1378
2017-01-31,,drifting_longlines,72.0102
2017-01-31,,set_longlines,41.3051
2017-02-01,ARG,set_longlines,95.8778
2017-02-01,AUS,drifting_longlines,192.4038
2017-02-01,AUS,set_longlines,72.8104
2017-02-01,BRA,drifting_longlines,67.9239
2017-02-01,BRA,set_longlines,24.1321
2017-02-01,CHL,set_longlines,179.5666
2017-02-01,CHN,drifting_longlines,4008.8611
2017-02-01,COK,drifting_longlines,27.9005
2017-02-01,COM,drifting_longlines,1.6513
2017-02-01,ECU,drifting_longlines,23.9599
2017-02-01,ESP,drifting_longlines,1210.7654
2017-02-01,FJI,drifting_longlines,662.5899
2017-02-01,FRA,drifting_longlines,260.3184
2017-02-01,FRA,set_longlines,191.826
2017-02-01,GBR,drifting_longlines,23.8536
2017-02-01,JPN,drifting_longlines,2177.0747
2017-02-01,KIR,drifting_longlines,24.5297
2017-02-01,KNA,drifting_longlines,12.6128
2017-02-01,KOR,drifting_longlines,1126.5484
2017-02-01,KOR,set_longlines,120.2944
2017-02-01,LKA,drifting_longlines,37.093
2017-02-01,MUS,drifting_longlines,147.6651
2017-02-01,MYS,drifting_longlines,181.6741
2017-02-01,NAM,drifting_longlines,47.8995
2017-02-01,NCL,drifting_longlines,208.2543
2017-02-01,NOR,set_longlines,24.0277
2017-02-01,NZL,drifting_longlines,120.4059
2017-02-01,NZL,set_longlines,48.6412
2017-02-01,PRT,drifting_longlines,263.0688
2017-02-01,PYF,drifting_longlines,26.9489
2017-02-01,RUS,set_longlines,46.5861
2017-02-01,SHN,set_longlines,23.9963
2017-02-01,SYC,drifting_longlines,316.9725
2017-02-01,TWN,drifting_longlines,4632.0875
2017-02-01,UKR,set_longlines,95.8349
2017-02-01,URY,set_longlines,71.708
2017-02-01,USA,drifting_longlines,123.4631
2017-02-01,VUT,drifting_longlines,315.1145
2017-02-01,ZAF,drifting_longlines,136.7156
2017-02-01,ZAF,set_longlines,166.614
2017-02-01,,drifting_longlines,71.997
2017-02-01,,set_longlines,57.8449
2017-02-02,ARG,set_longlines,95.7908
2017-02-02,AUS,drifting_longlines,185.7948
2017-02-02,AUS,set_longlines,73.2202
2017-02-02,BRA,drifting_longlines,67.3309
2017-02-02,BRA,set_longlines,24.0283
2017-02-02,CHL,set_longlines,166.3915
2017-02-02,CHN,drifting_longlines,3942.8402
2017-02-02,COK,drifting_longlines,23.4002
2017-02-02,COM,drifting_longlines,22.7313
2017-02-02,ECU,drifting_longlines,23.8046
2017-02-02,ESP,drifting_longlines,1172.0264
2017-02-02,FJI,drifting_longlines,703.5826
2017-02-02,FRA,drifting_longlines,291.4459
2017-02-02,FRA,set_longlines,191.9487
2017-02-02,GBR,drifting_longlines,24.2296
2017-02-02,JPN,drifting_longlines,2196.3323
2017-02-02,KIR,drifting_longlines,24.4364
2017-02-02,KNA,drifting_longlines,10.517
2017-02-02,KOR,drifting_longlines,1092.9168
2017-02-02,KOR,set_longlines,119.323
2017-02-02,LKA,drifting_longlines,24.5595
2017-02-02,MUS,drifting_longlines,173.9177
2017-02-02,MYS,drifting_longlines,202.055
2017-02-02,NAM,drifting_longlines,48.3859
2017-02-02,NCL,drifting_longlines,205.0716
2017-02-02,NOR,set_longlines,23.9024
2017-02-02,NZL,drifting_longlines,170.8658
2017-02-02,NZL,set_longlines,46.8637
2017-02-02,PRT,drifting_longlines,264.6708
2017-02-02,PYF,drifting_longlines,35.817
2017-02-02,RUS,set_longlines,49.363
2017-02-02,SHN,set_longlines,23.9244
2017-02-02,SYC,drifting_longlines,256.8294
2017-02-02,TWN,drifting_longlines,4599.7828
2017-02-02,UKR,set_longlines,95.0407
2017-02-02,URY,set_longlines,48.4992
2017-02-02,USA,drifting_longlines,118.5036
2017-02-02,VUT,drifting_longlines,245.9297
2017-02-02,ZAF,drifting_longlines,117.2636
2017-02-02,ZAF,set_longlines,158.7665
2017-02-02,,drifting_longlines,72.0215
2017-02-02,,set_longlines,61.5384
2017-02-03,ARG,set_longlines,95.41
2017-02-03,AUS,drifting_longlines,202.6273
2017-02-03,AUS,set_longlines,83.8123
2017-02-03,BRA,drifting_longlines,69.0717
2017-02-03,BRA,set_longlines,23.2196
2017-02-03,CHL,set_longlines,159.7706
2017-02-03,CHN,drifting_longlines,3786.2201
2017-02-03,COK,drifting_longlines,24.3499
2017-02-03,COM,drifting_longlines,25.4437
2017-02-03,ECU,drifting_longlines,24.4163
2017-02-03,ESP,drifting_longlines,1150.1966
2017-02-03,FJI,drifting_longlines,728.8206
2017-02-03,FRA,drifting_longlines,302.4879
2017-02-03,FRA,set_longlines,175.8224
2017-02-03,GBR,drifting_longlines,24.0456
2017-02-03,JPN,drifting_longlines,2148.2109
2017-02-03,KIR,drifting_longlines,23.794
2017-02-03,KNA,drifting_longlines,24.0967
2017-02-03,KOR,drifting_longlines,1116.3811
2017-02-03,KOR,set_longlines,120.4901
2017-02-03,LKA,drifting_longlines,23.4253
2017-02-03,MUS,drifting_longlines,142.8614
2017-02-03,MYS,drifting_longlines,138.8159
2017-02-03,NAM,drifting_longlines,46.8006
2017-02-03,NCL,drifting_longlines,214.4673
2017-02-03,NOR,set_longlines,24.0941
2017-02-03,NZL,drifting_longlines,143.1588
2017-02-03,NZL,set_longlines,49.1211
2017-02-03,PRT,drifting_longlines,263.2784
2017-02-03,PYF,drifting_longlines,52.3451
2017-02-03,RUS,set_longlines,48.2542
2017-02-03,SHN,set_longlines,24.033
2017-02-03,SYC,drifting_longlines,218.5028
2017-02-03,TWN,drifting_longlines,4562.2762
2017-02-03,UKR,set_longlines,96.2527
2017-02-03,URY,set_longlines,47.9776
2017-02-03,USA,drifting_longlines,115.8618
2017-02-03,VUT,drifting_longlines,222.8582
2017-02-03,ZAF,drifting_longlines,160.6408
2017-02-03,ZAF,set_longlines,143.1567
2017-02-03,,drifting_longlines,72.6772
2017-02-03,,set_longlines,58.4291
2017-02-04,ARG,set_longlines,96.421
2017-02-04,AUS,drifting_longlines,185.3635
2017-02-04,AUS,set_longlines,91.7733
2017-02-04,BRA,drifting_longlines,48.2243
2017-02-04,BRA,set_longlines,24.5744
2017-02-04,CHL,set_longlines,167.7425
2017-02-04,CHN,drifting_longlines,3821.1199
2017-02-04,COK,drifting_longlines,24.0936
2017-02-04,COM,drifting_longlines,29.0707
2017-02-04,ECU,drifting_longlines,14.5523
2017-02-04,ESP,drifting_longlines,1155.3542
2017-02-04,FJI,drifting_longlines,726.8894
2017-02-04,FRA,drifting_longlines,316.5143
2017-02-04,FRA,set_longlines,203.633
2017-02-04,GBR,drifting_longlines,23.9112
2017-02-04,JPN,drifting_longlines,2156.9146
2017-02-04,KIR,drifting_longlines,23.7876
2017-02-04,KNA,drifting_longlines,7.9173
2017-02-04,KOR,drifting_longlines,1152.64
2017-02-04,KOR,set_longlines,119.5019
2017-02-04,LKA,drifting_longlines,30.1806
2017-02-04,MUS,drifting_longlines,125.1076
2017-02-04,MYS,drifting_longlines,102.7496
2017-02-04,NAM,drifting_longlines,48.2917
2017-02-04,NCL,drifting_longlines,192.0587
2017-02-04,NOR,set_longlines,23.9836
2017-02-04,NZL,drifting_longlines,140.9376
2017-02-04,NZL,set_longlines,61.9336
2017-02-04,PRT,drifting_longlines,265.1396
2017-02-04,PYF,drifting_longlines,47.3848
2017-02-04,RUS,set_longlines,47.6761
2017-02-04,SHN,set_longlines,23.9966
2017-02-04,SYC,drifting_longlines,187.4911
2017-02-04,TWN,drifting_longlines,4557.6165
2017-02-04,UKR,set_longlines,96.3029
2017-02-04,URY,set_longlines,47.9149
2017-02-04,USA,drifting_longlines,150.3492
2017-02-04,VUT,drifting_longlines,259.6274
2017-02-04,ZAF,drifting_longlines,166.9248
2017-02-04,ZAF,set_longlines,144.4742
2017-02-04,,drifting_longlines,70.664
2017-02-04,,set_longlines,47.6422
2017-02-05,ARG,set_longlines,96.0554
2017-02-05,AUS,drifting_longlines,223.4736
2017-02-05,AUS,set_longlines,114.1892
2017-02-05,BRA,drifting_longlines,25.9405
2017-02-05,BRA,set_longlines,24.1983
2017-02-05,CHL,set_longlines,164.278
2017-02-05,CHN,drifting_longlines,3844.0532
2017-02-05,COK,drifting_longlines,23.5005
2017-02-05,COM,drifting_longlines,17.3896
2017-02-05,ECU,drifting_longlines,33.4476
2017-02-05,ESP,drifting_longlines,1184.9587
2017-02-05,FJI,drifting_longlines,752.1258
2017-02-05,FRA,drifting_longlines,243.273
2017-02-05,FRA,set_longlines,172.6096
2017-02-05,GBR,drifting_longlines,23.9763
2017-02-05,JPN,drifting_longlines,2075.0839
2017-02-05,KIR,drifting_longlines,26.6399
2017-02-05,KOR,drifting_longlines,1125.2827
2017-02-05,KOR,set_longlines,120.2595
2017-02-05,LKA,drifting_longlines,18.5328
2017-02-05,MUS,drifting_longlines,119.5394
2017-02-05,MUS,set_longlines,1.923
2017-02-05,MYS,drifting_longlines,97.207
2017-02-05,NAM,drifting_longlines,28.1686
2017-02-05,NCL,drifting_longlines,192.7533
2017-02-05,NOR,set_longlines,24.0416
2017-02-05,NZL,drifting_longlines,157.6251
2017-02-05,NZL,set_longlines,71.4509
2017-02-05,PRT,drifting_longlines,250.8585
2017-02-05,PYF,drifting_longlines,44.7824
2017-02-05,RUS,set_longlines,48.1178
2017-02-05,SHN,set_longlines,23.9497
2017-02-05,SYC,drifting_longlines,137.3876
2017-02-05,TWN,drifting_longlines,4628.5139
2017-02-05,UKR,set_longlines,96.4237
2017-02-05,URY,set_longlines,48.0677
2017-02-05,USA,drifting_longlines,143.1346
2017-02-05,VUT,drifting_longlines,219.755
2017-02-05,ZAF,drifting_longlines,142.6934
2017-02-05,ZAF,set_longlines,139.8898
2017-02-05,,drifting_longlines,45.849
2017-02-05,,set_longlines,37.898
2017-02-06,ARG,set_longlines,95.6022
2017-02-06,AUS,drifting_longlines,229.4482
2017-02-06,AUS,set_longlines,113.03
2017-02-06,BRA,drifting_longlines,22.7144
2017-02-06,BRA,set_longlines,31.7043
2017-02-06,CHL,set_longlines,171.3106
2017-02-06,CHN,drifting_longlines,3817.7887
2017-02-06,COK,drifting_longlines,23.7844
2017-02-06,ECU,drifting_longlines,23.9797
2017-02-06,ESP,drifting_longlines,1162.3631
2017-02-06,FJI,drifting_longlines,711.6349
2017-02-06,FRA,drifting_longlines,223.589
2017-02-06,FRA,set_longlines,148.6625
2017-02-06,GBR,drifting_longlines,24.0443
2017-02-06,JPN,drifting_longlines,2042.7828
2017-02-06,KIR,drifting_longlines,24.4862
2017-02-06,KNA,drifting_longlines,0.2831
2017-02-06,KOR,drifting_longlines,1183.9726
2017-02-06,KOR,set_longlines,119.4462
2017-02-06,LKA,drifting_longlines,24.389
2017-02-06,MUS,drifting_longlines,124.4903
2017-02-06,MYS,drifting_longlines,95.8929
2017-02-06,NAM,drifting_longlines,43.8825
2017-02-06,NCL,drifting_longlines,234.1849
2017-02-06,NOR,set_longlines,23.7694
2017-02-06,NZL,drifting_longlines,165.0378
2017-02-06,NZL,set_longlines,71.5258
2017-02-06,PRT,drifting_longlines,238.8475
2017-02-06,PYF,drifting_longlines,47.8829
2017-02-06,RUS,set_longlines,48.1404
2017-02-06,SHN,set_longlines,23.9358
2017-02-06,SYC,drifting_longlines,165.6439
2017-02-06,TWN,drifting_longlines,4445.8044
2017-02-06,UKR,set_longlines,95.3902
2017-02-06,URY,set_longlines,47.9882
2017-02-06,USA,drifting_longlines,139.9614
2017-02-06,VUT,drifting_longlines,251.5311
2017-02-06,ZAF,drifting_longlines,144.758
2017-02-06,ZAF,set_longlines,158.4374
2017-02-06,,drifting_longlines,50.2896
2017-02-06,,set_longlines,28.5263
2017-02-07,ARG,set_longlines,96.538
2017-02-07,AUS,drifting_longlines,245.5101
2017-02-07,AUS,set_longlines,98.3011
2017-02-07,BRA,drifting_longlines,24.9729
2017-02-07,BRA,set_longlines,23.3265
2017-02-07,CHL,set_longlines,175.5338
2017-02-07,CHN,drifting_longlines,3854.3
2017-02-07,COK,drifting_longlines,24.65
2017-02-07,COM,drifting_longlines,15.1074
2017-02-07,ECU,drifting_longlines,23.5324
2017-02-07,ESP,drifting_longlines,1168.862
2017-02-07,FJI,drifting_longlines,709.8769
2017-02-07,FRA,drifting_longlines,216.6925
2017-02-07,FRA,set_longlines,167.175
2017-02-07,GBR,drifting_longlines,23.7921
2017-02-07,JPN,drifting_longlines,2105.8702
2017-02-07,KIR,drifting_longlines,23.4356
2017-02-07,KNA,drifting_longlines,24.107
2017-02-07,KOR,drifting_longlines,1206.9274
2017-02-07,KOR,set_longlines,120.6963
2017-02-07,LKA,drifting_longlines,24.1943
2017-02-07,MUS,drifting_longlines,146.6945
2017-02-07,MYS,drifting_longlines,89.522
2017-02-07,NAM,drifting_longlines,48.3439
2017-02-07,NCL,drifting_longlines,237.4234
2017-02-07,NOR,set_longlines,24.2244
2017-02-07,NZL,drifting_longlines,167.2798
2017-02-07,NZL,set_longlines,72.9806
2017-02-07,PRT,drifting_longlines,240.6555
2017-02-07,PYF,drifting_longlines,48.4812
2017-02-07,RUS,set_longlines,16.1429
2017-02-07,SHN,set_longlines,24.1647
2017-02-07,SYC,drifting_longlines,127.2244
2017-02-07,TWN,drifting_longlines,4393.6657
2017-02-07,UKR,set_longlines,96.4724
2017-02-07,URY,set_longlines,47.9257
2017-02-07,USA,drifting_longlines,150.663
2017-02-07,VUT,drifting_longlines,234.1059
2017-02-07,ZAF,drifting_longlines,163.4516
2017-02-07,ZAF,set_longlines,151.2833
2017-02-07,,drifting_longlines,45.9292
2017-02-07,,set_longlines,23.5643
2017-02-08,ARG,set_longlines,89.4109
2017-02-08,AUS,drifting_longlines,235.8253
2017-02-08,AUS,set_longlines,127.0403
2017-02-08,BRA,drifting_longlines,23.6462
2017-02-08,BRA,set_longlines,37.0482
2017-02-08,CHL,set_longlines,134.8351
2017-02-08,CHN,drifting_longlines,3859.8393
2017-02-08,COK,drifting_longlines,23.1505
2017-02-08,COM,drifting_longlines,21.8726
2017-02-08,ECU,drifting_longlines,24.3842
2017-02-08,ESP,drifting_longlines,1184.593
2017-02-08,FJI,drifting_longlines,704.6591
2017-02-08,FRA,drifting_longlines,192.0275
2017-02-08,FRA,set_longlines,192.6222
2017-02-08,GBR,drifting_longlines,24.2032
2017-02-08,JPN,drifting_longlines,2094.6139
2017-02-08,KIR,drifting_longlines,23.4739
2017-02-08,KNA,drifting_longlines,23.9602
2017-02-08,KOR,drifting_longlines,1183.2893
2017-02-08,KOR,set_longlines,118.8775
2017-02-08,LKA,drifting_longlines,22.7276
2017-02-08,MUS,drifting_longlines,141.3947
2017-02-08,MUS,set_longlines,12.6644
2017-02-08,MYS,drifting_longlines,103.6667
2017-02-08,NAM,drifting_longlines,47.5423
2017-02-08,NCL,drifting_longlines,221.9249
2017-02-08,NOR,set_longlines,23.8002
2017-02-08,NZL,drifting_longlines,160.3093
2017-02-08,NZL,set_longlines,70.4664
2017-02-08,PRT,drifting_longlines,239.8277
2017-02-08,PYF,drifting_longlines,46.208
2017-02-08,SHN,set_longlines,23.8794
2017-02-08,SYC,drifting_longlines,188.4068
2017-02-08,TWN,drifting_longlines,4489.5785
2017-02-08,UKR,set_longlines,95.8893
2017-02-08,URY,set_longlines,47.9952
2017-02-08,USA,drifting_longlines,120.0609
2017-02-08,VUT,drifting_longlines,242.2233
2017-02-08,ZAF,drifting_longlines,178.6063
2017-02-08,ZAF,set_longlines,172.335
2017-02-08,,drifting_longlines,49.1158
2017-02-08,,set_longlines,23.579
2017-02-09,ARG,set_longlines,102.2525
2017-02-09,AUS,drifting_longlines,215.2902
2017-02-09,AUS,set_longlines,114.8605
2017-02-09,BRA,drifting_longlines,24.357
2017-02-09,BRA,set_longlines,24.0873
2017-02-09,CHL,set_longlines,166.7115
2017-02-09,CHN,drifting_longlines,3727.8581
2017-02-09,COK,drifting_longlines,24.3494
2017-02-09,COM,drifting_longlines,23.7433
2017-02-09,ECU,drifting_longlines,23.9718
2017-02-09,ESP,drifting_longlines,1160.3163
2017-02-09,FJI,drifting_longlines,723.9508
2017-02-09,FRA,drifting_longlines,208.791
2017-02-09,FRA,set_longlines,165.1432
2017-02-09,GBR,drifting_longlines,24.0437
2017-02-09,JPN,drifting_longlines,2107.78
2017-02-09,KIR,drifting_longlines,24.7929
2017-02-09,KNA,drifting_longlines,4.5824
2017-02-09,KOR,drifting_longlines,1181.4385
2017-02-09,KOR,set_longlines,121.1658
2017-02-09,LKA,drifting_longlines,25.0974
2017-02-09,MUS,drifting_longlines,135.4011
2017-02-09,MYS,drifting_longlines,93.181
2017-02-09,NAM,drifting_longlines,50.6846
2017-02-09,NCL,drifting_longlines,192.6653
2017-02-09,NOR,set_longlines,24.1477
2017-02-09,NZL,drifting_longlines,140.3157
2017-02-09,NZL,set_longlines,72.7091
2017-02-09,PRT,drifting_longlines,239.4275
2017-02-09,PYF,drifting_longlines,49.0877
2017-02-09,SHN,set_longlines,23.9825
2017-02-09,SYC,drifting_longlines,209.2099
2017-02-09,TWN,drifting_longlines,4477.4745
2017-02-09,UKR,set_longlines,95.7772
2017-02-09,URY,set_longlines,48.0535
2017-02-09,USA,drifting_longlines,117.8381
2017-02-09,VUT,drifting_longlines,218.3177
2017-02-09,ZAF,drifting_longlines,181.2636
2017-02-09,ZAF,set_longlines,153.7695
2017-02-09,,drifting_longlines,51.1368
2017-02-09,,set_longlines,19.4301
2017-02-10,ARG,set_longlines,96.383
2017-02-10,AUS,drifting_longlines,244.9041
2017-02-10,AUS,set_longlines,102.2365
2017-02-10,BRA,drifting_longlines,24.0514
2017-02-10,BRA,set_longlines,24.0203
2017-02-10,CHL,set_longlines,142.7267
2017-02-10,CHN,drifting_longlines,3641.1512
2017-02-10,COK,drifting_longlines,23.5508
2017-02-10,COM,drifting_longlines,21.9502
2017-02-10,ECU,drifting_longlines,23.9491
2017-02-10,ESP,drifting_longlines,1103.3837
2017-02-10,ESP,set_longlines,3.1749
2017-02-10,FJI,drifting_longlines,718.4493
2017-02-10,FRA,drifting_longlines,186.0864
2017-02-10,FRA,set_longlines,185.1345
2017-02-10,GBR,drifting_longlines,23.7598
2017-02-10,JPN,drifting_longlines,2103.6953
2017-02-10,KIR,drifting_longlines,23.9975
2017-02-10,KOR,drifting_longlines,1164.4451
2017-02-10,KOR,set_longlines,120.1455
2017-02-10,LKA,drifting_longlines,24.1124
2017-02-10,MUS,drifting_longlines,128.7271
2017-02-10,MYS,drifting_longlines,96.4901
2017-02-10,NAM,drifting_longlines,45.0669
