Year,TimePeriodID,Lat,Lon,QuadID,Eff1Type,Effort
2017,1,5,5,2,NO.HOOKS,58830
2017,1,5,5,3,NO.HOOKS,990120
2017,1,5,10,3,NO.HOOKS,646728
2017,1,5,15,3,NO.HOOKS,311960
2017,1,5,20,3,NO.HOOKS,213550
2017,1,5,25,3,NO.HOOKS,131374
2017,1,5,30,3,NO.HOOKS,16250
2017,1,10,0,2,NO.HOOKS,200485
2017,1,10,0,3,NO.HOOKS,259550
2017,1,10,5,2,NO.HOOKS,52385
2017,1,10,5,3,NO.HOOKS,213447
2017,1,10,10,2,NO.HOOKS,3750
2017,1,10,10,3,NO.HOOKS,120050
2017,1,10,30,3,NO.HOOKS,81600
2017,1,10,35,3,NO.HOOKS,3400
2017,1,15,5,2,NO.HOOKS,8640
2017,1,15,10,2,NO.HOOKS,39353
2017,1,15,10,3,NO.HOOKS,7200
2017,1,15,15,3,NO.HOOKS,60000
2017,1,15,20,3,NO.HOOKS,62330
2017,1,15,25,3,NO.HOOKS,191440
2017,1,15,30,3,NO.HOOKS,160180
2017,1,15,35,3,NO.HOOKS,118600
2017,1,20,5,2,NO.HOOKS,6372
2017,1,20,5,3,NO.HOOKS,3600
2017,1,20,10,2,NO.HOOKS,154483
2017,1,20,10,3,NO.HOOKS,82510
2017,1,20,15,3,NO.HOOKS,191066
2017,1,20,20,3,NO.HOOKS,432738
2017,1,20,25,3,NO.HOOKS,20750
2017,1,20,30,3,NO.HOOKS,156180
2017,1,20,35,3,NO.HOOKS,198090
2017,1,20,40,3,NO.HOOKS,200
2017,1,20,45,3,NO.HOOKS,750
2017,1,25,10,2,NO.HOOKS,29790
2017,1,25,10,3,NO.HOOKS,32692
2017,1,25,20,3,NO.HOOKS,3600
2017,1,26,12,2,NO.HOOKS,1600
2017,1,26,13,2,NO.HOOKS,1700
2017,1,28,7,2,NO.HOOKS,2000
2017,1,30,4,2,NO.HOOKS,6900
2017,1,30,10,2,NO.HOOKS,3091
2017,1,30,14,2,NO.HOOKS,2850
2017,1,30,15,2,NO.HOOKS,3000
2017,1,30,45,3,NO.HOOKS,13000
2017,1,31,8,2,NO.HOOKS,19950
2017,1,31,9,2,NO.HOOKS,1350
2017,1,34,17,2,NO.HOOKS,1500
2017,1,34,18,2,NO.HOOKS,3200
2017,1,35,0,2,NO.HOOKS,3800
2017,1,35,0,3,NO.HOOKS,3600
2017,1,35,5,3,NO.HOOKS,32400
2017,1,35,10,2,NO.HOOKS,3800
2017,1,35,18,2,NO.HOOKS,17200
2017,1,35,19,2,NO.HOOKS,11750
2017,1,35,20,2,NO.HOOKS,63000
2017,2,0,0,2,NO.HOOKS,60636
2017,2,0,0,3,NO.HOOKS,8100
2017,2,0,5,3,NO.HOOKS,9990
2017,2,0,10,3,NO.HOOKS,4060
2017,2,0,15,3,NO.HOOKS,2560
2017,2,0,20,3,NO.HOOKS,10080
2017,2,0,30,3,NO.HOOKS,38250
2017,2,5,0,2,NO.HOOKS,282225
2017,2,5,0,3,NO.HOOKS,505636
2017,2,5,5,2,NO.HOOKS,58579
2017,2,5,5,3,NO.HOOKS,655668
2017,2,5,10,3,NO.HOOKS,480250
2017,2,5,15,3,NO.HOOKS,233340
2017,2,5,20,3,NO.HOOKS,356880
2017,2,5,25,3,NO.HOOKS,800
2017,2,5,30,3,NO.HOOKS,800
2017,2,10,0,2,NO.HOOKS,160110
2017,2,10,0,3,NO.HOOKS,450455
2017,2,10,5,2,NO.HOOKS,47358
2017,2,10,5,3,NO.HOOKS,309655
2017,2,10,10,3,NO.HOOKS,110840
2017,2,10,25,3,NO.HOOKS,800
2017,2,10,30,3,NO.HOOKS,18800
2017,2,15,5,2,NO.HOOKS,6264
2017,2,15,10,2,NO.HOOKS,7633
2017,2,15,20,3,NO.HOOKS,20212
2017,2,15,30,3,NO.HOOKS,94400
2017,2,20,10,2,NO.HOOKS,95399
2017,2,20,10,3,NO.HOOKS,78756
2017,2,20,15,3,NO.HOOKS,85640
2017,2,20,20,3,NO.HOOKS,503136
2017,2,20,25,3,NO.HOOKS,240478
2017,2,20,30,3,NO.HOOKS,48720
2017,2,20,35,3,NO.HOOKS,29400
2017,2,25,10,2,NO.HOOKS,53457
2017,2,25,10,3,NO.HOOKS,80770
2017,2,25,15,2,NO.HOOKS,2625
2017,2,25,25,3,NO.HOOKS,63388
2017,2,25,30,3,NO.HOOKS,11880
2017,2,25,35,3,NO.HOOKS,128000
2017,2,29,15,2,NO.HOOKS,1500
2017,2,30,0,3,NO.HOOKS,7200
2017,2,30,10,2,NO.HOOKS,3132
2017,2,30,20,3,NO.HOOKS,3900
2017,2,30,35,3,NO.HOOKS,12000
2017,2,30,40,3,NO.HOOKS,9800
2017,2,31,8,2,NO.HOOKS,1600
2017,2,31,15,2,NO.HOOKS,2650
2017,2,32,16,2,NO.HOOKS,2032
2017,2,33,16,2,NO.HOOKS,2400
2017,2,34,17,2,NO.HOOKS,3000
2017,2,35,0,2,NO.HOOKS,7040
2017,2,35,0,3,NO.HOOKS,26760
2017,2,35,5,2,NO.HOOKS,3200
2017,2,35,5,3,NO.HOOKS,47760
2017,2,35,10,2,NO.HOOKS,3200
2017,2,35,15,3,NO.HOOKS,291000
2017,2,35,18,2,NO.HOOKS,4500
2017,2,35,19,2,NO.HOOKS,3200
2017,2,35,20,3,NO.HOOKS,68920
2017,2,35,25,3,NO.HOOKS,45250
2017,2,35,45,3,NO.HOOKS,3800
2017,2,36,18,2,NO.HOOKS,3100
2017,2,36,19,2,NO.HOOKS,6196
2017,3,0,0,2,NO.HOOKS,16315
2017,3,0,0,3,NO.HOOKS,22630
2017,3,0,5,3,NO.HOOKS,54950
2017,3,0,10,3,NO.HOOKS,62370
2017,3,0,15,3,NO.HOOKS,20320
2017,3,0,20,3,NO.HOOKS,1250
2017,3,0,30,3,NO.HOOKS,34550
2017,3,5,0,2,NO.HOOKS,318165
2017,3,5,0,3,NO.HOOKS,416060
2017,3,5,5,2,NO.HOOKS,577934
2017,3,5,5,3,NO.HOOKS,421958
2017,3,5,10,3,NO.HOOKS,550179
2017,3,5,15,3,NO.HOOKS,748780
2017,3,5,20,3,NO.HOOKS,243090
2017,3,10,0,2,NO.HOOKS,133950
2017,3,10,0,3,NO.HOOKS,70030
2017,3,10,5,2,NO.HOOKS,223064
2017,3,10,5,3,NO.HOOKS,120180
2017,3,10,10,3,NO.HOOKS,37400
2017,3,10,20,3,NO.HOOKS,14692
2017,3,15,0,2,NO.HOOKS,20325
2017,3,15,5,2,NO.HOOKS,77391
2017,3,15,10,2,NO.HOOKS,45340
2017,3,15,10,3,NO.HOOKS,107532
2017,3,15,30,3,NO.HOOKS,108000
2017,3,15,35,3,NO.HOOKS,27000
2017,3,20,5,2,NO.HOOKS,15714
2017,3,20,10,2,NO.HOOKS,75860
2017,3,20,10,3,NO.HOOKS,134616
2017,3,20,15,3,NO.HOOKS,300236
2017,3,20,25,3,NO.HOOKS,105346
2017,3,20,30,3,NO.HOOKS,11100
2017,3,25,0,2,NO.HOOKS,14786
2017,3,25,10,2,NO.HOOKS,13866
2017,3,25,25,3,NO.HOOKS,171636
2017,3,25,35,3,NO.HOOKS,8400
2017,3,25,45,3,NO.HOOKS,1000
2017,3,29,4,2,NO.HOOKS,3000
2017,3,30,0,2,NO.HOOKS,12240
2017,3,30,5,2,NO.HOOKS,7600
2017,3,30,5,3,NO.HOOKS,79248
2017,3,30,30,3,NO.HOOKS,125642
2017,3,30,45,3,NO.HOOKS,8000
2017,3,30,50,3,NO.HOOKS,8000
2017,3,31,7,2,NO.HOOKS,1500
2017,3,31,8,2,NO.HOOKS,12000
2017,3,31,15,2,NO.HOOKS,4420
2017,3,31,16,2,NO.HOOKS,1800
2017,3,32,15,2,NO.HOOKS,1210
2017,3,32,16,2,NO.HOOKS,1700
2017,3,33,16,2,NO.HOOKS,1352
2017,3,34,16,2,NO.HOOKS,1250
2017,3,34,17,2,NO.HOOKS,3800
2017,3,34,18,2,NO.HOOKS,4036
2017,3,35,0,2,NO.HOOKS,77980
2017,3,35,0,3,NO.HOOKS,480390
2017,3,35,5,2,NO.HOOKS,66280
2017,3,35,5,3,NO.HOOKS,247950
2017,3,35,15,3,NO.HOOKS,230340
2017,3,35,18,2,NO.HOOKS,19190
2017,3,35,19,2,NO.HOOKS,7418
2017,3,35,20,3,NO.HOOKS,103240
2017,3,35,25,3,NO.HOOKS,65300
2017,3,35,30,3,NO.HOOKS,11000
2017,3,35,35,3,NO.HOOKS,3600
2017,3,36,19,2,NO.HOOKS,2600
2017,3,40,0,3,NO.HOOKS,9031
2017,3,40,5,2,NO.HOOKS,12120
2017,3,45,18,2,NO.HOOKS,1000
2017,4,0,0,2,NO.HOOKS,72025
2017,4,0,0,3,NO.HOOKS,382860
2017,4,0,5,2,NO.HOOKS,9150
2017,4,0,5,3,NO.HOOKS,34270
2017,4,0,10,3,NO.HOOKS,106530
2017,4,0,15,3,NO.HOOKS,685100
2017,4,0,20,3,NO.HOOKS,91770
2017,4,0,25,3,NO.HOOKS,10650
2017,4,0,30,3,NO.HOOKS,29800
2017,4,0,35,3,NO.HOOKS,2500
2017,4,5,0,2,NO.HOOKS,149470
2017,4,5,0,3,NO.HOOKS,195206
2017,4,5,5,2,NO.HOOKS,178886
2017,4,5,5,3,NO.HOOKS,183260
2017,4,5,10,3,NO.HOOKS,373630
2017,4,5,15,3,NO.HOOKS,247620
2017,4,5,20,3,NO.HOOKS,137710
2017,4,5,25,3,NO.HOOKS,7290
2017,4,10,0,2,NO.HOOKS,6090
2017,4,10,5,2,NO.HOOKS,254120
2017,4,10,5,3,NO.HOOKS,34380
2017,4,10,10,3,NO.HOOKS,166204
2017,4,10,15,3,NO.HOOKS,24320
2017,4,15,5,2,NO.HOOKS,344290
2017,4,15,10,2,NO.HOOKS,67120
2017,4,15,30,3,NO.HOOKS,10800
2017,4,15,35,3,NO.HOOKS,27000
2017,4,20,5,2,NO.HOOKS,105328
2017,4,20,10,2,NO.HOOKS,68689
2017,4,20,25,3,NO.HOOKS,140386
2017,4,20,30,3,NO.HOOKS,10800
2017,4,20,35,3,NO.HOOKS,14987
2017,4,20,45,3,NO.HOOKS,1000
2017,4,25,5,2,NO.HOOKS,41500
2017,4,25,10,2,NO.HOOKS,79872
2017,4,25,30,3,NO.HOOKS,64904
2017,4,25,45,3,NO.HOOKS,1000
2017,4,30,0,2,NO.HOOKS,7500
2017,4,30,0,3,NO.HOOKS,3800
2017,4,30,5,2,NO.HOOKS,122740
2017,4,30,10,2,NO.HOOKS,6160
2017,4,30,12,2,NO.HOOKS,1350
2017,4,30,13,2,NO.HOOKS,1300
2017,4,30,14,2,NO.HOOKS,15350
2017,4,30,45,3,NO.HOOKS,2000
2017,4,30,50,3,NO.HOOKS,2000
2017,4,31,13,2,NO.HOOKS,1200
2017,4,31,15,2,NO.HOOKS,1350
2017,4,32,14,2,NO.HOOKS,1200
2017,4,32,15,2,NO.HOOKS,1350
2017,4,32,16,2,NO.HOOKS,3620
2017,4,33,14,2,NO.HOOKS,3300
2017,4,33,15,2,NO.HOOKS,3300
2017,4,33,16,2,NO.HOOKS,12790
2017,4,33,17,2,NO.HOOKS,2365
2017,4,33,18,2,NO.HOOKS,125
2017,4,34,8,2,NO.HOOKS,1500
2017,4,34,15,2,NO.HOOKS,2300
2017,4,34,16,2,NO.HOOKS,1300
2017,4,34,17,2,NO.HOOKS,10950
2017,4,34,18,2,NO.HOOKS,11300
2017,4,35,0,2,NO.HOOKS,75050
2017,4,35,0,3,NO.HOOKS,100640
2017,4,35,5,2,NO.HOOKS,70440
2017,4,35,5,3,NO.HOOKS,48240
2017,4,35,10,2,NO.HOOKS,63640
2017,4,35,15,2,NO.HOOKS,3740
2017,4,35,16,2,NO.HOOKS,900
2017,4,35,18,2,NO.HOOKS,6280
2017,4,35,20,3,NO.HOOKS,3600
2017,4,35,30,3,NO.HOOKS,13400
2017,4,35,35,3,NO.HOOKS,183500
2017,4,35,40,3,NO.HOOKS,279430
2017,4,35,45,3,NO.HOOKS,118740
2017,4,35,50,3,NO.HOOKS,41300
2017,4,40,0,2,NO.HOOKS,573996
2017,4,40,0,3,NO.HOOKS,402866
2017,4,40,5,2,NO.HOOKS,16815
2017,4,40,5,3,NO.HOOKS,490400
2017,4,40,45,3,NO.HOOKS,7600
2017,4,40,50,3,NO.HOOKS,3800
2017,4,45,5,3,NO.HOOKS,13200
2017,4,53,16,2,NO.HOOKS,1000
2017,5,0,0,2,NO.HOOKS,130490
2017,5,0,0,3,NO.HOOKS,464680
2017,5,0,5,2,NO.HOOKS,54166
2017,5,0,5,3,NO.HOOKS,216020
2017,5,0,10,3,NO.HOOKS,205060
2017,5,0,15,3,NO.HOOKS,410814
2017,5,0,20,3,NO.HOOKS,310693
2017,5,0,25,3,NO.HOOKS,186900
2017,5,0,30,3,NO.HOOKS,190750
2017,5,0,35,3,NO.HOOKS,58950
2017,5,5,0,2,NO.HOOKS,77215
2017,5,5,0,3,NO.HOOKS,158460
2017,5,5,5,2,NO.HOOKS,330265
2017,5,5,5,3,NO.HOOKS,355850
2017,5,5,10,2,NO.HOOKS,27600
2017,5,5,10,3,NO.HOOKS,194510
2017,5,5,15,3,NO.HOOKS,290380
2017,5,5,20,3,NO.HOOKS,210040
2017,5,5,30,3,NO.HOOKS,2500
2017,5,5,35,3,NO.HOOKS,7500
2017,5,10,0,3,NO.HOOKS,4800
2017,5,10,5,2,NO.HOOKS,28360
2017,5,10,5,3,NO.HOOKS,8670
2017,5,10,10,2,NO.HOOKS,2160
2017,5,10,10,3,NO.HOOKS,15510
2017,5,15,0,2,NO.HOOKS,3360
2017,5,15,5,2,NO.HOOKS,26478
2017,5,15,10,2,NO.HOOKS,75387
2017,5,15,25,3,NO.HOOKS,1000
2017,5,15,35,3,NO.HOOKS,39800
2017,5,20,0,2,NO.HOOKS,14910
2017,5,20,5,2,NO.HOOKS,348592
2017,5,20,10,2,NO.HOOKS,130954
2017,5,20,35,3,NO.HOOKS,6750
2017,5,20,40,3,NO.HOOKS,18800
2017,5,25,0,2,NO.HOOKS,221716
2017,5,25,5,2,NO.HOOKS,82360
2017,5,25,10,2,NO.HOOKS,159596
2017,5,25,45,3,NO.HOOKS,6400
2017,5,30,0,2,NO.HOOKS,94915
2017,5,30,0,3,NO.HOOKS,28085
2017,5,30,5,2,NO.HOOKS,145686
2017,5,30,10,2,NO.HOOKS,273540
2017,5,30,13,2,NO.HOOKS,1460
2017,5,30,14,2,NO.HOOKS,11841
2017,5,30,15,2,NO.HOOKS,1500
2017,5,30,30,3,NO.HOOKS,155808
2017,5,30,45,3,NO.HOOKS,32690
2017,5,30,50,3,NO.HOOKS,9000
2017,5,31,11,2,NO.HOOKS,3000
2017,5,31,14,2,NO.HOOKS,1200
2017,5,32,11,2,NO.HOOKS,3000
2017,5,32,12,2,NO.HOOKS,5400
2017,5,32,15,2,NO.HOOKS,2450
2017,5,33,15,2,NO.HOOKS,1300
2017,5,33,16,2,NO.HOOKS,5845
2017,5,33,17,2,NO.HOOKS,3600
2017,5,34,15,2,NO.HOOKS,13450
2017,5,34,16,2,NO.HOOKS,4000
2017,5,34,17,2,NO.HOOKS,19480
2017,5,34,18,2,NO.HOOKS,10043
2017,5,34,19,2,NO.HOOKS,1200
2017,5,35,0,3,NO.HOOKS,12060
2017,5,35,5,2,NO.HOOKS,6200
2017,5,35,5,3,NO.HOOKS,7000
2017,5,35,10,2,NO.HOOKS,7040
2017,5,35,16,2,NO.HOOKS,1300
2017,5,35,17,2,NO.HOOKS,1302
2017,5,35,18,2,NO.HOOKS,39550
2017,5,35,19,2,NO.HOOKS,17300
2017,5,35,40,3,NO.HOOKS,38050
2017,5,35,45,3,NO.HOOKS,659790
2017,5,35,50,3,NO.HOOKS,210260
2017,5,36,17,2,NO.HOOKS,2400
2017,5,36,18,2,NO.HOOKS,2600
2017,5,36,19,2,NO.HOOKS,6700
2017,5,40,0,2,NO.HOOKS,461286
2017,5,40,0,3,NO.HOOKS,959168
2017,5,40,5,2,NO.HOOKS,8910
2017,5,40,5,3,NO.HOOKS,1314317
2017,5,40,10,2,NO.HOOKS,19129
2017,5,45,5,3,NO.HOOKS,25300
2017,6,0,0,2,NO.HOOKS,129290
2017,6,0,0,3,NO.HOOKS,928890
2017,6,0,5,2,NO.HOOKS,36346
2017,6,0,5,3,NO.HOOKS,144640
2017,6,0,10,3,NO.HOOKS,513600
2017,6,0,15,3,NO.HOOKS,584620
2017,6,0,20,3,NO.HOOKS,138462
2017,6,0,25,3,NO.HOOKS,1389
2017,6,0,30,3,NO.HOOKS,23815
2017,6,5,0,2,NO.HOOKS,35870
2017,6,5,0,3,NO.HOOKS,194820
2017,6,5,5,2,NO.HOOKS,5100
2017,6,5,5,3,NO.HOOKS,406122
2017,6,5,10,2,NO.HOOKS,2800
2017,6,5,10,3,NO.HOOKS,450880
2017,6,5,15,3,NO.HOOKS,253280
2017,6,5,20,3,NO.HOOKS,33980
2017,6,5,30,3,NO.HOOKS,1250
2017,6,10,0,3,NO.HOOKS,15480
2017,6,10,5,3,NO.HOOKS,89990
2017,6,10,15,3,NO.HOOKS,61600
2017,6,15,0,2,NO.HOOKS,3360
2017,6,15,5,2,NO.HOOKS,31296
2017,6,15,10,2,NO.HOOKS,27588
2017,6,15,30,3,NO.HOOKS,153848
2017,6,15,35,3,NO.HOOKS,37436
2017,6,20,0,2,NO.HOOKS,146784
2017,6,20,0,3,NO.HOOKS,127102
2017,6,20,5,2,NO.HOOKS,895727
2017,6,20,10,2,NO.HOOKS,74363
2017,6,20,25,3,NO.HOOKS,169232
2017,6,20,40,3,NO.HOOKS,29500
2017,6,25,0,2,NO.HOOKS,13729
2017,6,25,0,3,NO.HOOKS,86778
2017,6,25,5,2,NO.HOOKS,30400
2017,6,25,10,2,NO.HOOKS,111762
2017,6,25,45,3,NO.HOOKS,51234
2017,6,28,7,2,NO.HOOKS,1550
2017,6,28,9,2,NO.HOOKS,1550
2017,6,28,10,2,NO.HOOKS,1500
2017,6,29,10,2,NO.HOOKS,1350
2017,6,30,0,2,NO.HOOKS,252957
2017,6,30,0,3,NO.HOOKS,243140
2017,6,30,5,2,NO.HOOKS,84794
2017,6,30,7,2,NO.HOOKS,1550
2017,6,30,10,2,NO.HOOKS,212603
2017,6,30,11,2,NO.HOOKS,1550
2017,6,30,13,2,NO.HOOKS,5500
2017,6,30,14,2,NO.HOOKS,34250
2017,6,30,35,3,NO.HOOKS,47840
2017,6,30,40,3,NO.HOOKS,435640
2017,6,30,45,3,NO.HOOKS,238554
2017,6,30,50,3,NO.HOOKS,9423
2017,6,31,11,2,NO.HOOKS,1550
2017,6,31,14,2,NO.HOOKS,18100
2017,6,32,14,2,NO.HOOKS,14490
2017,6,32,15,2,NO.HOOKS,11200
2017,6,33,14,2,NO.HOOKS,1200
2017,6,33,15,2,NO.HOOKS,2400
2017,6,33,17,2,NO.HOOKS,1000
2017,6,34,17,2,NO.HOOKS,2000
2017,6,34,18,2,NO.HOOKS,1000
2017,6,35,0,2,NO.HOOKS,8760
2017,6,35,0,3,NO.HOOKS,3120
2017,6,35,5,2,NO.HOOKS,2310
2017,6,35,10,2,NO.HOOKS,3300
2017,6,35,17,2,NO.HOOKS,5150
2017,6,35,18,2,NO.HOOKS,4800
2017,6,35,19,2,NO.HOOKS,9750
2017,6,35,35,3,NO.HOOKS,6900
2017,6,35,40,3,NO.HOOKS,197500
2017,6,35,45,3,NO.HOOKS,592074
2017,6,35,50,3,NO.HOOKS,126810
2017,6,36,19,2,NO.HOOKS,1350
2017,6,40,0,2,NO.HOOKS,376909
2017,6,40,0,3,NO.HOOKS,626348
2017,6,40,5,2,NO.HOOKS,175252
2017,6,40,5,3,NO.HOOKS,626519
2017,6,40,10,2,NO.HOOKS,97110
2017,6,40,10,3,NO.HOOKS,110156
2017,7,0,0,2,NO.HOOKS,351810
2017,7,0,0,3,NO.HOOKS,331540
2017,7,0,5,3,NO.HOOKS,486317
2017,7,0,10,3,NO.HOOKS,487710
2017,7,0,15,3,NO.HOOKS,329185
2017,7,0,25,3,NO.HOOKS,41901
2017,7,0,30,3,NO.HOOKS,46375
2017,7,0,35,3,NO.HOOKS,5800
2017,7,0,40,3,NO.HOOKS,1400
2017,7,5,0,3,NO.HOOKS,18360
2017,7,5,5,2,NO.HOOKS,70514
2017,7,5,5,3,NO.HOOKS,5000
2017,7,5,10,3,NO.HOOKS,178000
2017,7,5,15,3,NO.HOOKS,124890
2017,7,5,20,3,NO.HOOKS,25760
2017,7,5,25,3,NO.HOOKS,3900
2017,7,5,30,3,NO.HOOKS,12960
2017,7,5,35,3,NO.HOOKS,60800
2017,7,15,0,2,NO.HOOKS,18900
2017,7,15,5,2,NO.HOOKS,750503
2017,7,15,10,2,NO.HOOKS,2880
2017,7,15,25,3,NO.HOOKS,188222
2017,7,15,30,3,NO.HOOKS,170994
2017,7,15,35,3,NO.HOOKS,51586
2017,7,20,0,2,NO.HOOKS,70940
2017,7,20,0,3,NO.HOOKS,15600
2017,7,20,5,2,NO.HOOKS,683922
2017,7,20,10,2,NO.HOOKS,301988
2017,7,20,40,3,NO.HOOKS,14000
2017,7,20,45,3,NO.HOOKS,2000
2017,7,25,0,2,NO.HOOKS,45571
2017,7,25,0,3,NO.HOOKS,97990
2017,7,25,5,2,NO.HOOKS,230788
2017,7,25,10,2,NO.HOOKS,144455
2017,7,25,40,3,NO.HOOKS,96030
2017,7,25,45,3,NO.HOOKS,87646
2017,7,30,0,2,NO.HOOKS,146690
2017,7,30,0,3,NO.HOOKS,76600
2017,7,30,5,2,NO.HOOKS,7700
2017,7,30,10,2,NO.HOOKS,108512
2017,7,30,12,2,NO.HOOKS,9400
2017,7,30,13,2,NO.HOOKS,12500
2017,7,30,14,2,NO.HOOKS,13700
2017,7,30,30,3,NO.HOOKS,19040
2017,7,30,35,3,NO.HOOKS,1200
2017,7,30,40,3,NO.HOOKS,884180
2017,7,30,45,3,NO.HOOKS,211131
2017,7,30,50,3,NO.HOOKS,41700
2017,7,31,13,2,NO.HOOKS,8400
2017,7,31,14,2,NO.HOOKS,27800
2017,7,32,14,2,NO.HOOKS,10200
2017,7,33,17,2,NO.HOOKS,4000
2017,7,34,17,2,NO.HOOKS,5600
2017,7,34,18,2,NO.HOOKS,5100
2017,7,35,17,2,NO.HOOKS,1350
2017,7,35,18,2,NO.HOOKS,37502
2017,7,35,19,2,NO.HOOKS,5275
2017,7,35,40,3,NO.HOOKS,67640
2017,7,35,45,3,NO.HOOKS,181540
2017,7,35,50,3,NO.HOOKS,20800
2017,7,36,19,2,NO.HOOKS,17996
2017,7,40,0,2,NO.HOOKS,118359
2017,7,40,0,3,NO.HOOKS,323587
2017,7,40,5,2,NO.HOOKS,187325
2017,7,40,5,3,NO.HOOKS,139771
2017,7,40,10,2,NO.HOOKS,227878
2017,7,40,10,3,NO.HOOKS,63374
2017,7,40,45,3,NO.HOOKS,2400
2017,7,45,5,2,NO.HOOKS,3421
2017,8,0,0,2,NO.HOOKS,90834
2017,8,0,0,3,NO.HOOKS,99240
2017,8,0,5,2,NO.HOOKS,76732
2017,8,0,5,3,NO.HOOKS,45240
2017,8,0,10,3,NO.HOOKS,204770
2017,8,0,15,3,NO.HOOKS,7080
2017,8,0,20,3,NO.HOOKS,67500
2017,8,0,25,3,NO.HOOKS,59902
2017,8,0,30,3,NO.HOOKS,17000
2017,8,0,35,3,NO.HOOKS,2800
2017,8,0,40,3,NO.HOOKS,23800
2017,8,5,0,2,NO.HOOKS,2640
2017,8,5,0,3,NO.HOOKS,51020
2017,8,5,5,2,NO.HOOKS,14010
2017,8,5,5,3,NO.HOOKS,2400
2017,8,5,15,3,NO.HOOKS,2720
2017,8,5,25,3,NO.HOOKS,27861
2017,8,5,30,3,NO.HOOKS,19445
2017,8,5,35,3,NO.HOOKS,2168
2017,8,10,0,2,NO.HOOKS,2400
2017,8,10,0,3,NO.HOOKS,9450
2017,8,10,5,2,NO.HOOKS,10920
2017,8,10,5,3,NO.HOOKS,6400
2017,8,15,0,2,NO.HOOKS,212389
2017,8,15,0,3,NO.HOOKS,63832
2017,8,15,5,2,NO.HOOKS,387287
2017,8,15,10,2,NO.HOOKS,18940
2017,8,15,35,3,NO.HOOKS,13200
2017,8,20,0,2,NO.HOOKS,603326
2017,8,20,0,3,NO.HOOKS,140353
2017,8,20,5,2,NO.HOOKS,525130
2017,8,20,5,3,NO.HOOKS,2600
2017,8,20,10,2,NO.HOOKS,87049
2017,8,20,40,3,NO.HOOKS,17840
2017,8,25,0,2,NO.HOOKS,150339
2017,8,25,0,3,NO.HOOKS,17540
2017,8,25,5,2,NO.HOOKS,214472
2017,8,25,10,2,NO.HOOKS,92897
2017,8,25,35,3,NO.HOOKS,10800
2017,8,25,40,3,NO.HOOKS,351634
2017,8,25,45,3,NO.HOOKS,11366
2017,8,30,0,3,NO.HOOKS,23100
2017,8,30,14,2,NO.HOOKS,1200
2017,8,30,30,3,NO.HOOKS,22800
2017,8,30,40,3,NO.HOOKS,494108
2017,8,30,45,3,NO.HOOKS,273450
2017,8,30,50,3,NO.HOOKS,16600
2017,8,31,13,2,NO.HOOKS,3600
2017,8,31,15,2,NO.HOOKS,2400
2017,8,32,16,2,NO.HOOKS,1200
2017,8,33,16,2,NO.HOOKS,1200
2017,8,33,17,2,NO.HOOKS,12950
2017,8,34,16,2,NO.HOOKS,1350
2017,8,34,17,2,NO.HOOKS,36736
2017,8,34,18,2,NO.HOOKS,9600
2017,8,35,17,2,NO.HOOKS,7000
2017,8,35,18,2,NO.HOOKS,28655
2017,8,35,19,2,NO.HOOKS,10850
2017,8,35,40,3,NO.HOOKS,9600
2017,8,35,45,3,NO.HOOKS,203380
2017,8,36,18,2,NO.HOOKS,1500
2017,8,36,19,2,NO.HOOKS,11800
2017,8,39,17,2,NO.HOOKS,1000
2017,8,40,5,2,NO.HOOKS,14930
2017,8,40,10,2,NO.HOOKS,33380
2017,8,40,45,3,NO.HOOKS,1200
2017,9,0,0,2,NO.HOOKS,69930
2017,9,0,0,3,NO.HOOKS,394582
2017,9,0,5,2,NO.HOOKS,78846
2017,9,0,5,3,NO.HOOKS,188630
2017,9,0,10,3,NO.HOOKS,48860
2017,9,0,15,3,NO.HOOKS,125920
2017,9,0,20,3,NO.HOOKS,1032855
2017,9,0,25,3,NO.HOOKS,335226
2017,9,0,30,3,NO.HOOKS,30186
2017,9,0,45,3,NO.HOOKS,32520
2017,9,5,0,2,NO.HOOKS,13374
2017,9,5,0,3,NO.HOOKS,55154
2017,9,5,5,2,NO.HOOKS,6855
2017,9,5,5,3,NO.HOOKS,97493
2017,9,5,10,3,NO.HOOKS,3200
2017,9,5,15,3,NO.HOOKS,260170
2017,9,5,20,3,NO.HOOKS,518970
2017,9,5,25,3,NO.HOOKS,86970
2017,9,5,30,3,NO.HOOKS,38600
2017,9,5,35,3,NO.HOOKS,34500
2017,9,10,0,2,NO.HOOKS,232280
2017,9,10,0,3,NO.HOOKS,325536
2017,9,10,5,3,NO.HOOKS,114509
2017,9,10,20,3,NO.HOOKS,800
2017,9,10,25,3,NO.HOOKS,3200
2017,9,10,30,3,NO.HOOKS,3200
2017,9,15,0,2,NO.HOOKS,289119
2017,9,15,0,3,NO.HOOKS,156148
2017,9,15,5,2,NO.HOOKS,26221
2017,9,15,15,3,NO.HOOKS,15200
2017,9,15,20,3,NO.HOOKS,27400
2017,9,15,25,3,NO.HOOKS,22800
2017,9,15,35,3,NO.HOOKS,32400
2017,9,20,0,2,NO.HOOKS,449593
2017,9,20,0,3,NO.HOOKS,78610
2017,9,20,5,2,NO.HOOKS,161206
2017,9,20,10,2,NO.HOOKS,42876
2017,9,20,10,3,NO.HOOKS,4200
